x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,event,p
0.1,-1.8,-1.1,-3.2,-3.2,3.4,1.0,6.0,0.3,1.6,1.0,0.9414297225285624
0.3,0.6,-0.5,-6.4,-6.4,6.8,3.8,3.1,0.8,2.0,1.0,0.9662045665204312
7.9,13.3,-11.0,-8.4,-8.4,9.2,0.7,9.1,3.6,5.4,1.0,0.9499297834295728
-0.0,0.1,-0.0,-4.4,-4.4,2.6,6.7,2.0,0.3,6.2,1.0,0.9596486256802682
0.2,-0.2,-0.9,-7.5,-7.5,-4.2,3.5,3.1,0.9,3.1,1.0,0.945457656608674
0.7,-1.1,-2.0,-2.9,-2.9,8.0,2.7,3.0,0.5,6.7,1.0,0.9574470823081608
0.0,-0.6,-0.3,-5.7,-5.7,-2.6,3.2,3.4,0.5,0.3,1.0,0.9428868690666052
2.9,-11.6,-0.0,-8.9,-8.9,5.2,12.9,5.0,4.2,1.1,1.0,0.980406643262564
0.2,-1.5,-1.4,-1.7,-1.7,6.2,2.5,3.7,0.3,24.6,1.0,0.9524329957400336
3.0,-2.6,-2.7,-4.7,-4.7,10.6,2.6,5.8,1.3,2.1,1.0,0.9641278127623534
0.2,0.8,-0.4,-8.0,-8.0,5.9,1.3,5.6,1.0,0.6,1.0,0.9629871823356604
-0.2,0.1,0.5,7.0,7.0,8.0,10.6,4.8,0.1,7.8,1.0,0.9409778778825048
-0.2,0.2,0.0,1.9,1.9,-1.9,6.5,4.2,0.1,0.4,1.0,0.9188813646075746
0.0,-0.2,-0.1,-5.0,-5.0,1.3,6.1,2.2,0.4,2.5,1.0,0.9570335931350188
1.6,-0.0,-0.0,-10.2,-10.2,4.8,7.9,8.1,5.9,2.4,1.0,0.9741684155703856
-0.0,-0.1,-0.1,-6.4,-6.4,-5.0,3.5,2.6,0.4,3.4,1.0,0.9411801335985136
15.8,-0.3,-10.4,-10.8,-10.8,7.2,2.3,4.1,11.0,2.7,1.0,0.969547600094783
0.1,3.6,-3.8,-9.6,-9.6,1.6,1.8,0.7,0.6,0.5,1.0,0.9582075913530148
1.1,2.1,-14.8,6.6,6.6,9.7,0.5,5.8,0.1,4.4,1.0,0.8691547170726825
0.5,-0.1,-0.1,-4.2,-4.2,5.3,6.2,7.1,1.0,1.4,1.0,0.9585390841065452
0.0,-0.0,-0.0,2.2,2.2,5.1,10.9,4.6,0.3,0.6,1.0,0.9490043568855576
-0.9,6.4,0.0,2.0,2.0,-6.3,5.9,2.3,0.1,0.9,1.0,0.8969580696650034
9.5,4.6,-9.6,-11.0,-11.0,6.0,1.3,5.5,8.6,3.8,1.0,0.963002273845485
1.0,-0.0,-2.3,-8.1,-8.1,2.4,3.9,3.2,1.6,4.3,1.0,0.9610526462733062
2.2,-2.7,-1.4,-8.5,-8.5,7.3,2.1,7.6,2.7,1.0,1.0,0.966838127310516
0.1,13.8,-0.4,-5.8,-5.8,-1.7,8.2,3.0,0.8,11.4,1.0,0.9509884849214384
8.0,-1.2,-12.9,-4.7,-4.7,8.4,1.5,5.2,1.5,0.6,0.0,0.9424221442591548
6.3,-2.5,-13.5,-11.5,-11.5,-0.2,1.1,3.6,6.4,0.9,1.0,0.9466827844760756
1.0,-0.4,-0.8,-7.3,-7.3,0.4,2.5,8.6,1.6,2.9,1.0,0.9487180176994534
3.4,0.0,-5.1,-5.6,-5.6,8.5,1.4,4.9,1.1,7.8,1.0,0.9581569307096772
-0.1,-1.7,-0.0,2.1,2.1,-6.1,6.9,2.8,0.1,1.3,0.0,0.9063669721590986
-0.7,1.0,3.4,5.1,5.1,2.7,21.9,4.5,0.1,4.3,1.0,0.9585556651773656
0.7,-0.0,-1.2,-4.0,-4.0,5.8,3.8,4.3,0.7,3.1,1.0,0.956674841103601
-0.1,-0.1,0.0,-6.9,-6.9,-8.2,8.3,2.4,0.4,2.3,1.0,0.9441139254903552
0.4,1.5,-3.0,-7.0,-7.0,-4.7,2.4,2.8,0.7,0.6,1.0,0.9344820355063888
16.0,10.6,-40.9,-10.1,-10.1,9.2,0.6,2.6,5.1,2.3,1.0,0.8997717058185485
3.2,0.0,-0.3,-7.4,-7.4,9.6,3.4,7.4,2.5,3.4,1.0,0.9706587639272546
0.5,0.9,-0.8,3.2,3.2,7.0,3.0,12.0,0.5,0.7,1.0,0.920020634512765
1.0,-1.3,-3.6,-2.9,-2.9,5.9,2.1,4.4,0.6,8.1,1.0,0.947841659997273
0.1,-0.0,-4.5,1.4,1.4,5.8,1.2,3.3,0.2,1.1,1.0,0.9254015643554496
2.9,0.0,-0.4,-5.1,-5.1,9.8,4.1,12.5,2.2,1.2,1.0,0.9621719700183996
4.4,0.0,-7.7,-8.6,-8.6,8.6,1.1,4.4,2.4,1.6,1.0,0.9624845820366182
-0.0,0.1,0.1,-1.5,-1.5,2.4,9.4,2.6,0.2,5.6,1.0,0.9547384502604862
37.5,0.3,-38.5,-12.3,-12.3,8.5,0.4,9.6,34.6,0.3,1.0,0.942163236620096
0.4,1.2,-2.6,-6.7,-6.7,-0.6,2.1,4.0,0.9,8.5,0.0,0.9454102808301906
0.0,-0.6,-4.6,-8.7,-8.7,-7.6,1.4,1.7,0.5,1.9,1.0,0.9291283485642086
0.1,-3.1,-0.2,-5.1,-5.1,4.6,7.3,3.7,0.7,4.6,1.0,0.9650623989880324
0.2,-1.0,-0.0,-4.0,-4.0,9.2,3.2,6.7,0.6,4.8,1.0,0.9623154121926328
4.0,1.2,-13.4,-8.4,-8.4,8.1,0.4,6.2,1.9,9.3,1.0,0.9493441560068008
-0.0,-3.4,0.0,-0.9,-0.9,-2.9,7.8,6.5,0.3,0.8,1.0,0.9304498778024386
-0.0,0.4,-0.1,2.2,2.2,-2.5,3.5,2.6,0.1,1.8,1.0,0.9092883362092601
4.2,-0.0,-7.4,-7.2,-7.2,11.6,0.8,4.5,1.5,3.5,1.0,0.9642550470258412
0.1,4.7,-2.5,-0.8,-0.8,5.5,2.2,3.7,0.3,0.6,1.0,0.937703387581082
6.0,0.0,-12.9,-6.6,-6.6,5.7,1.6,7.7,2.5,0.5,1.0,0.9378718495898449
21.3,-0.0,-24.2,-10.2,-10.2,9.6,0.9,6.4,10.5,4.6,1.0,0.9506500929159771
-0.1,-0.3,-0.0,4.1,4.1,-5.5,10.9,3.9,0.1,4.8,1.0,0.9077921074776996
-0.0,-2.8,0.0,5.4,5.4,2.2,11.6,6.7,0.2,1.6,1.0,0.9282623716588838
-0.0,1.5,0.0,-2.4,-2.4,-0.3,6.9,5.4,0.3,1.6,1.0,0.9416434914437788
1.5,0.0,-3.3,-6.4,-6.4,2.7,1.9,7.4,1.4,2.2,1.0,0.9470528765595112
0.1,-0.0,-0.2,-0.1,-0.1,4.4,10.0,3.4,0.4,0.2,1.0,0.9540394399596844
1.5,-0.1,-2.4,-7.6,-7.6,5.7,2.9,4.7,1.7,0.7,1.0,0.9628504579716004
0.2,-0.0,-0.7,-4.9,-4.9,3.3,2.6,4.2,0.5,1.7,1.0,0.9523006381937174
0.1,4.3,-1.8,-3.4,-3.4,-3.9,3.9,3.1,0.4,4.8,1.0,0.9263690352747812
5.2,0.6,-1.5,-7.6,-7.6,10.1,2.9,8.2,3.4,3.6,1.0,0.9699651643464612
7.7,3.3,-5.2,-6.1,-6.1,6.6,4.9,10.8,4.1,1.5,1.0,0.955345099404556
0.2,-2.5,-0.0,-6.8,-6.8,4.1,11.8,2.6,1.0,2.6,1.0,0.9734789477726032
0.7,1.5,-0.0,-3.1,-3.1,7.4,10.2,10.1,1.2,4.3,1.0,0.9627158048435932
1.2,-0.2,-2.2,-6.0,-6.0,7.9,2.1,5.5,1.1,21.2,1.0,0.9636740294050116
0.3,-0.8,-0.2,-7.4,-7.4,-0.4,4.3,4.2,1.1,6.3,1.0,0.9563535340964784
0.0,0.6,-0.0,-3.7,-3.7,4.8,9.3,3.7,0.5,1.0,1.0,0.9633330241700596
34.0,0.0,-50.3,-7.7,-7.7,11.0,0.3,16.9,8.8,4.3,1.0,0.8427271026329147
0.0,-0.1,-0.4,-4.4,-4.4,2.7,2.4,2.3,0.2,0.8,1.0,0.9513593914301904
-5.1,0.0,0.1,11.4,11.4,-3.5,4.6,1.2,0.0,2.0,0.0,0.8431560522661581
4.2,0.5,-1.4,-10.4,-10.4,8.4,2.9,4.1,5.3,1.0,1.0,0.9756390130551008
0.3,-4.6,-2.5,-8.0,-8.0,1.9,1.9,2.0,0.7,0.9,1.0,0.9583007124665628
1.5,15.4,-0.3,-2.5,-2.5,6.8,5.9,9.3,1.1,2.8,1.0,0.9481533376531436
0.5,0.0,-0.6,-7.9,-7.9,-7.0,8.5,3.1,1.4,3.5,1.0,0.9499048562879046
-0.1,-72.0,0.0,2.4,2.4,0.2,9.7,2.1,0.1,1.1,1.0,0.9646477472552152
-0.0,0.5,-0.0,-0.4,-0.4,2.0,5.9,2.2,0.2,1.9,1.0,0.9434123637982009
0.4,-0.4,-0.3,2.9,2.9,7.8,2.6,13.7,0.5,0.3,1.0,0.9223193649897924
18.3,0.0,-6.8,-10.6,-10.6,10.5,1.5,8.5,13.7,4.1,1.0,0.9749217458011536
0.1,-1.6,-0.6,-5.8,-5.8,-0.0,2.9,3.6,0.6,3.8,1.0,0.9497065512118571
-0.0,-2.6,-0.4,-2.8,-2.8,1.4,2.5,2.2,0.2,4.0,1.0,0.944697747152133
0.1,-0.7,-2.1,-4.0,-4.0,-0.7,2.9,2.2,0.3,2.2,1.0,0.9395336586719032
0.0,7.3,-0.7,-6.0,-6.0,-3.3,1.7,3.1,0.3,3.3,1.0,0.9348733204457841
0.1,-12.4,-1.7,-6.4,-6.4,-2.9,2.3,2.5,0.5,5.2,1.0,0.9475228253967579
0.4,0.0,-0.2,-8.8,-8.8,-4.2,5.8,6.0,2.3,1.8,1.0,0.9521952636067956
1.4,5.2,-1.9,-7.3,-7.3,2.3,1.6,10.5,1.8,0.3,1.0,0.9448080063375288
0.3,0.9,-1.0,-7.3,-7.3,4.6,2.0,4.7,1.0,5.3,1.0,0.9603568129061776
0.6,0.1,-0.5,-6.2,-6.2,6.8,2.6,5.2,0.9,3.7,1.0,0.9628878784805626
8.1,-0.1,-2.2,-8.1,-8.1,6.6,2.3,19.4,6.3,6.7,1.0,0.9558258819634744
4.0,-0.0,-5.9,-7.8,-7.8,4.4,2.1,5.0,2.3,11.0,1.0,0.9566501225150722
9.5,0.1,-10.2,-12.8,-12.8,-3.2,1.1,4.9,16.1,1.7,1.0,0.9533026338219132
1.5,28.6,-6.0,-4.5,-4.5,6.3,0.7,8.1,0.7,2.9,1.0,0.9255822242219772
0.0,-4.4,-0.0,-8.2,-8.2,0.5,2.1,7.4,0.9,1.5,1.0,0.9544946330724756
0.0,0.1,0.0,-4.2,-4.2,2.5,7.3,5.2,0.6,8.1,1.0,0.9570204479247074
-1.1,0.0,0.0,-2.2,-2.2,-7.2,13.8,1.8,0.1,1.3,1.0,0.940770451847096
0.0,2.2,-8.2,-2.7,-2.7,-2.3,0.7,3.1,0.2,2.8,1.0,0.9018583694792579
7.7,-8.8,-7.2,-10.2,-10.2,3.3,2.6,4.6,6.3,3.5,1.0,0.9645821384709791
0.0,-0.0,-0.3,-2.3,-2.3,-1.8,2.1,9.2,0.4,2.9,1.0,0.9192294042218097
1.2,8.2,-1.6,-5.5,-5.5,2.2,4.4,5.9,1.2,0.8,1.0,0.9483611280038932
5.5,-0.2,-7.0,-7.9,-7.9,8.4,1.1,5.5,2.3,1.6,1.0,0.9606183137671908
25.6,0.0,-18.2,-12.1,-12.1,8.8,1.1,7.7,29.5,0.8,1.0,0.9701038605815551
-1.6,-3.2,0.7,2.1,2.1,-7.7,8.8,3.5,0.1,0.7,1.0,0.9062337097352576
1.9,-17.3,-1.4,-6.8,-6.8,9.0,1.8,4.7,1.2,2.4,1.0,0.9711999952580274
0.1,0.0,-0.1,3.9,3.9,7.6,5.2,8.3,0.3,6.8,1.0,0.9339752759541198
1.2,-0.1,-0.1,-7.8,-7.8,7.2,4.0,7.4,2.1,3.7,1.0,0.9682244179755206
1.6,-0.0,-0.8,-8.0,-8.0,7.1,4.7,2.9,1.7,3.2,1.0,0.9716093822388554
1.0,-0.3,-1.4,-10.4,-10.4,0.4,2.1,3.0,2.4,0.3,1.0,0.961908032066392
0.0,0.1,0.0,3.8,3.8,6.3,6.7,10.2,0.3,4.8,1.0,0.930477853005836
1.1,-2.0,-1.1,2.9,2.9,8.6,3.1,9.0,0.5,3.3,1.0,0.9340136652864909
37.0,0.3,-17.1,-9.3,-9.3,12.5,2.3,10.1,20.7,2.3,1.0,0.970313118343232
0.0,0.1,-0.1,-1.4,-1.4,9.6,2.5,3.3,0.3,2.3,1.0,0.9575589545850548
16.0,-0.3,-7.2,-9.1,-9.1,10.8,3.9,6.1,9.5,0.8,1.0,0.974301738566695
-0.0,0.3,0.3,3.5,3.5,5.3,7.5,7.6,0.2,18.0,1.0,0.9376856366745088
0.1,-0.1,0.0,2.4,2.4,4.8,19.7,6.0,0.5,31.3,1.0,0.9643314716014251
0.8,-0.2,-3.5,-9.1,-9.1,2.3,1.0,3.6,1.3,3.2,1.0,0.9568436901009152
16.0,9.7,-25.0,-10.0,-10.0,7.6,0.6,8.6,7.9,2.0,1.0,0.9299594980502324
5.7,-0.6,-3.2,-7.3,-7.3,9.1,3.4,6.4,3.1,14.5,1.0,0.969287064951574
0.8,-1.5,-2.1,-5.5,-5.5,3.9,1.7,9.7,1.1,1.5,0.0,0.9461623432797198
0.2,-0.1,-2.0,-7.1,-7.1,2.1,2.9,2.7,0.8,3.3,1.0,0.9565503397522528
8.7,-0.2,-14.5,-8.9,-8.9,8.4,0.9,3.6,3.0,0.1,1.0,0.9547473673296986
0.3,4.2,-0.9,-2.6,-2.6,4.4,2.7,7.5,0.6,6.7,1.0,0.9421808380251072
2.5,0.1,-6.9,-9.2,-9.2,3.1,0.8,6.4,2.3,15.4,1.0,0.9528322496349712
1.4,-0.2,-1.1,-8.5,-8.5,3.6,4.7,2.6,1.7,30.2,1.0,0.9700375787122852
-0.0,-5.7,-0.2,-1.0,-1.0,-2.2,2.1,2.8,0.1,0.5,1.0,0.9258519743386378
0.2,-0.0,-0.0,-6.1,-6.1,6.0,7.0,4.6,1.0,3.0,1.0,0.967796977840496
0.2,-4.5,-0.6,-8.1,-8.1,-2.0,2.2,5.3,1.1,4.3,1.0,0.9506014178116526
-0.0,1.1,-0.2,5.6,5.6,3.3,3.3,3.3,0.1,7.0,1.0,0.9131966577261283
-0.2,0.2,-0.0,3.4,3.4,6.7,1.8,3.7,0.1,29.7,1.0,0.9370622566541206
1.3,0.1,-1.5,-3.9,-3.9,6.9,2.9,8.2,1.1,2.5,1.0,0.9529446488733314
0.0,-0.8,-1.7,-3.7,-3.7,0.3,1.7,5.3,0.4,0.3,1.0,0.9347298733468116
7.2,-0.0,-11.3,-8.2,-8.2,8.9,1.0,3.8,2.2,5.8,1.0,0.9586156968930468
3.0,6.3,-14.7,-6.1,-6.1,6.8,0.7,4.2,1.0,1.4,1.0,0.9329346474507204
-0.7,0.6,0.0,4.0,4.0,-3.5,4.2,3.3,0.1,0.5,1.0,0.8941265277207167
-0.0,-0.0,0.1,5.5,5.5,7.3,8.7,3.5,0.1,0.7,1.0,0.9404454550919592
2.4,-0.0,-4.7,-6.4,-6.4,4.9,2.3,7.4,1.8,1.2,1.0,0.9510435435937624
0.2,-6.4,-1.3,-4.6,-4.6,5.0,3.2,2.9,0.5,2.4,1.0,0.958948702852133
5.4,-0.1,-13.4,-8.1,-8.1,6.6,0.7,4.6,1.9,1.1,1.0,0.9467667942190872
0.0,0.0,-0.0,-2.8,-2.8,-0.2,5.7,7.1,0.5,3.4,1.0,0.9397842637737834
-0.0,-0.4,-0.2,4.0,4.0,4.2,2.4,4.0,0.1,9.1,1.0,0.9224870582062198
-2.4,-0.3,-3.4,7.1,7.1,-1.2,0.7,3.0,0.0,4.3,0.0,0.8580714975003695
3.0,-0.0,-0.5,-7.2,-7.2,9.4,4.6,12.3,3.7,0.8,1.0,0.967526662451646
0.5,34.9,-1.0,-0.6,-0.6,6.5,3.5,5.0,0.5,1.0,1.0,0.9284521992991606
0.0,-0.0,0.0,-7.8,-7.8,-3.2,14.9,5.0,1.5,0.5,1.0,0.9654541792818369
6.1,-7.7,-2.4,-6.6,-6.6,10.3,2.6,13.2,3.7,7.1,1.0,0.9658731907681846
-0.1,-1.1,0.0,0.7,0.7,1.5,8.3,2.9,0.2,15.0,1.0,0.9450092912772028
2.1,0.0,-0.3,-9.2,-9.2,6.8,2.7,8.6,3.5,3.4,1.0,0.9685048728616016
3.2,4.3,-0.9,-7.4,-7.4,7.9,3.6,6.0,2.3,0.4,1.0,0.9671474253816812
1.6,0.5,-0.0,-3.5,-3.5,8.0,13.0,7.0,1.4,0.4,1.0,0.9705299003940306
2.9,-0.7,-5.9,-9.5,-9.5,3.5,1.4,3.5,2.4,0.9,1.0,0.9584905486299984
5.6,1.4,-16.8,-6.7,-6.7,10.2,0.8,2.9,1.3,8.5,1.0,0.9475237067331308
0.0,-0.0,0.0,-3.9,-3.9,6.1,7.6,3.9,0.5,0.7,1.0,0.9638768656228788
1.5,0.0,-4.3,-6.2,-6.2,4.7,2.4,4.9,1.2,1.1,1.0,0.9530239656881074
2.5,-0.5,-2.1,-3.8,-3.8,8.6,4.1,4.4,1.0,0.3,1.0,0.961213056946016
0.0,-0.9,-0.3,-2.7,-2.7,-4.7,5.0,4.9,0.4,3.1,1.0,0.9265617395000308
0.0,-7.8,-0.8,4.6,4.6,5.0,5.2,4.8,0.2,1.6,1.0,0.929522377598046
5.4,0.1,-6.6,-6.2,-6.2,10.3,1.5,5.4,1.8,2.4,1.0,0.960906076105831
-0.0,0.0,0.0,1.9,1.9,1.5,5.4,7.4,0.2,8.9,1.0,0.925051293377904
-0.0,-0.0,-0.0,-5.2,-5.2,-3.5,6.4,2.3,0.3,5.1,0.0,0.9474005691400434
-0.1,-4.5,-0.2,4.3,4.3,4.6,2.3,2.9,0.1,14.4,1.0,0.9278115090207208
-0.1,-7.8,0.2,6.0,6.0,9.1,4.8,4.3,0.1,1.0,1.0,0.9384318765143491
4.7,4.5,-36.8,-10.3,-10.3,-1.4,0.3,1.3,1.5,17.3,1.0,0.8611291234227179
9.6,-0.0,-9.4,-7.0,-7.0,9.2,1.1,11.3,3.5,5.9,1.0,0.9524291269933152
3.3,8.8,-0.9,-7.9,-7.9,5.4,2.6,11.5,3.2,3.3,0.0,0.9567458455638078
-0.0,-13.7,-2.5,-1.6,-1.6,-6.0,2.2,1.8,0.1,0.5,1.0,0.9156802113282124
-0.0,-1.0,-0.3,-0.5,-0.5,-1.9,2.8,3.4,0.2,10.6,1.0,0.924710027613022
0.0,-0.2,3.3,-0.8,-0.8,7.4,31.6,11.0,0.7,2.1,1.0,0.9818523463434486
0.0,-12.6,-0.0,-4.4,-4.4,4.3,5.4,4.2,0.5,4.4,1.0,0.9630122130462536
-0.0,-3.5,-0.0,7.7,7.7,10.4,6.3,3.4,0.1,6.1,1.0,0.9385847169096084
4.7,3.5,-1.7,-7.2,-7.2,9.4,3.6,6.5,2.8,12.1,0.0,0.9697162530416716
-0.1,1.4,-0.6,-1.2,-1.2,-0.3,1.8,1.8,0.1,3.0,1.0,0.92952766761701
0.3,0.0,-0.1,-7.0,-7.0,4.8,2.4,9.8,1.3,2.1,1.0,0.9568594575789654
1.2,-0.0,-5.4,-3.2,-3.2,8.8,0.7,5.1,0.5,2.7,1.0,0.9479387621542088
1.1,-0.2,-2.1,-4.3,-4.3,4.3,3.7,4.4,0.8,1.1,1.0,0.952482991207732
0.2,0.0,-1.2,-3.7,-3.7,6.5,2.9,2.4,0.4,0.9,1.0,0.9572708292074552
1.0,-6.6,-0.0,-8.4,-8.4,-1.4,13.5,6.5,3.1,1.1,1.0,0.969475973573431
0.2,0.1,-0.8,-7.0,-7.0,-4.7,6.5,2.6,0.9,6.0,1.0,0.9492516880368858
-0.0,0.0,0.0,2.1,2.1,2.3,8.2,5.9,0.2,16.1,1.0,0.9374150230398228
2.2,0.1,-1.2,-5.6,-5.6,9.2,6.0,2.6,1.2,21.5,1.0,0.9728464914908752
6.1,-0.1,-5.3,-9.7,-9.7,3.5,1.4,11.2,6.0,5.6,1.0,0.955157741090129
0.0,-0.0,-0.4,5.0,5.0,4.1,4.0,8.3,0.2,0.9,1.0,0.9104350422432234
0.4,1.5,-12.1,3.7,3.7,5.0,0.6,4.6,0.2,2.1,1.0,0.8784334580523222
-0.0,1.0,0.0,1.0,1.0,-1.5,10.7,4.2,0.2,4.2,1.0,0.9354604819140364
4.0,0.0,-3.5,-4.1,-4.1,9.7,1.3,13.0,1.5,0.7,1.0,0.9492898236516344
-0.0,-0.2,-0.0,-2.1,-2.1,4.1,5.0,3.1,0.2,1.8,1.0,0.9519102659339058
0.0,-0.5,0.0,10.0,10.0,-3.1,1.0,0.6,0.0,4.1,0.0,0.8483345364803979
0.7,0.0,-2.2,-5.8,-5.8,7.8,1.6,4.9,0.8,0.9,1.0,0.9599905163363024
-0.0,1.5,-0.1,-6.0,-6.0,-5.4,3.0,3.2,0.3,1.8,1.0,0.9352973835830436
0.0,1.2,-0.3,-7.5,-7.5,0.7,1.5,4.0,0.6,1.4,1.0,0.952774041948096
6.2,0.0,-19.2,-11.5,-11.5,-3.3,0.4,9.2,7.8,0.8,1.0,0.9117627019603516
2.8,-2.7,-3.6,-8.2,-8.2,3.6,2.2,5.9,2.4,3.1,1.0,0.9583690539434284
-0.0,-0.0,-0.0,2.6,2.6,-2.2,8.4,5.1,0.2,1.8,1.0,0.9185091754886072
0.9,-0.0,-4.7,-8.1,-8.1,5.0,1.3,2.5,1.0,5.3,1.0,0.9595084787748096
2.2,-1.4,-3.0,-7.3,-7.3,6.6,1.8,3.4,1.2,2.0,1.0,0.9631912056055196
3.2,-4.4,-0.8,-3.9,-3.9,7.8,2.9,19.1,2.0,10.7,1.0,0.9478577960117022
0.9,5.9,0.0,-1.5,-1.5,8.8,10.8,18.5,1.5,2.0,1.0,0.9519536158877424
31.8,-0.2,-24.0,-11.3,-11.3,8.9,1.0,6.7,21.6,2.8,1.0,0.9607778086964686
0.0,-0.0,-0.6,-5.6,-5.6,-0.9,2.1,2.6,0.3,3.4,1.0,0.9455471685743772
0.1,3.0,-4.0,3.7,3.7,7.8,1.0,3.9,0.1,0.3,1.0,0.9191165742810103
-0.0,-0.9,-0.1,-7.2,-7.2,-2.5,3.4,2.3,0.4,1.7,1.0,0.9506839899139043
0.0,-0.0,-3.5,4.8,4.8,2.3,2.7,2.4,0.1,0.6,1.0,0.9021965460595812
2.1,0.3,-0.8,-3.5,-3.5,10.4,3.2,5.6,0.9,1.5,1.0,0.9630076354343472
3.1,-0.3,-17.6,-7.6,-7.6,4.4,0.6,4.1,1.3,5.4,1.0,0.9294768793416772
0.6,0.0,-0.2,-6.0,-6.0,5.4,3.8,7.9,1.3,0.5,1.0,0.9590872772320838
5.0,2.3,-1.5,-9.7,-9.7,6.2,4.5,6.7,6.2,2.3,0.0,0.9714429619685973
7.1,-0.0,-9.4,-6.0,-6.0,7.9,1.6,7.9,2.3,1.8,1.0,0.9488559885621612
-0.0,0.4,-0.2,2.0,2.0,5.9,2.8,1.8,0.1,10.1,1.0,0.9407250720012776
3.7,7.7,-1.6,-7.9,-7.9,9.2,3.2,6.0,2.9,7.4,1.0,0.969112723438928
0.3,0.4,-0.0,2.3,2.3,10.0,5.5,12.0,0.6,3.9,1.0,0.9423612344499056
-0.0,-0.2,-0.0,-4.4,-4.4,2.0,3.9,3.7,0.3,4.3,1.0,0.9520192160821728
0.9,-4.4,-2.4,-6.0,-6.0,7.2,1.4,3.4,0.7,2.6,1.0,0.9618653944318872
-0.4,0.6,0.1,2.9,2.9,-3.1,5.4,3.8,0.1,4.7,1.0,0.9072820965631304
0.8,0.0,-0.9,-5.0,-5.0,6.7,1.5,10.0,0.9,6.4,1.0,0.9528464449422546
1.4,-8.3,-1.9,-6.7,-6.7,5.6,2.9,4.7,1.3,3.2,1.0,0.9638222122200728
5.1,4.0,-7.9,-0.0,-0.0,7.6,2.8,10.0,1.2,1.8,1.0,0.9231482439491414
-0.2,24.6,0.1,-10.1,-10.1,-8.9,9.6,2.3,0.9,10.0,1.0,0.946736565820272
0.1,-0.0,-0.2,3.0,3.0,7.4,7.0,2.3,0.2,2.8,1.0,0.9477439108265948
0.2,-0.1,-0.0,-4.9,-4.9,7.6,6.4,5.6,0.8,1.1,1.0,0.9660419720133758
7.1,1.5,-7.3,-10.5,-10.5,5.5,1.4,4.3,5.5,3.6,1.0,0.9641716568448422
-0.1,0.0,0.1,1.8,1.8,1.1,16.3,2.7,0.2,2.7,1.0,0.9527946826398714
-0.5,-2.5,-0.0,1.5,1.5,-7.1,3.9,2.7,0.1,0.8,1.0,0.8959222935235551
-0.7,-0.9,0.0,-2.1,-2.1,-6.9,5.5,1.7,0.1,1.0,1.0,0.9224575842902244
2.0,-4.6,-11.2,-10.0,-10.0,-0.2,0.9,1.9,1.6,5.5,1.0,0.9449911931551074
1.3,1.7,-0.6,-3.4,-3.4,5.4,4.0,16.1,1.5,1.5,1.0,0.9406598643064188
7.3,-12.0,-6.5,-8.6,-8.6,7.7,2.1,5.4,3.8,0.6,1.0,0.9675210832843448
11.1,0.3,-16.2,-9.9,-9.9,5.8,1.5,6.9,7.9,5.8,1.0,0.9502754420539308
-1.0,0.5,0.5,-0.7,-0.7,-5.4,13.7,2.7,0.1,2.7,1.0,0.9398572536833598
2.5,-0.0,-1.6,-8.1,-8.1,6.5,3.3,4.2,2.1,2.9,1.0,0.9678558977776696
3.0,4.0,-1.2,-7.8,-7.8,-0.6,14.0,5.2,3.8,1.9,1.0,0.9676154693441704
1.6,0.1,-0.0,-8.5,-8.5,7.0,12.0,5.1,3.2,1.6,1.0,0.9785413163783208
0.0,0.2,-2.4,-1.5,-1.5,-6.2,1.1,3.7,0.2,5.5,1.0,0.8984575003698434
-0.2,-0.9,0.0,-6.4,-6.4,-4.4,10.2,0.9,0.2,7.4,1.0,0.9575532445542028
15.7,0.0,-2.0,-11.3,-11.3,12.1,3.3,9.5,23.6,4.5,1.0,0.9837961759693231
2.8,-0.0,-0.1,-5.9,-5.9,8.2,14.1,5.1,2.3,11.9,1.0,0.9784173894900772
0.0,0.2,-0.7,-1.8,-1.8,-1.4,4.2,2.0,0.2,13.2,1.0,0.9365591209730452
0.0,-0.4,-0.3,2.2,2.2,-0.8,5.4,3.7,0.2,2.3,1.0,0.9196427214165932
6.6,0.3,-0.1,-5.8,-5.8,11.5,9.3,11.8,4.3,0.9,1.0,0.974404104277834
4.5,8.2,-0.1,-8.2,-8.2,6.1,7.7,16.3,6.6,16.6,1.0,0.9661473705617726
0.2,0.0,-0.0,4.1,4.1,8.8,14.9,5.9,0.4,2.4,1.0,0.9572697000250155
15.8,2.6,-5.2,-8.0,-8.0,11.4,2.8,11.2,8.0,2.0,1.0,0.969464583482442
9.9,-1.1,-4.7,-7.0,-7.0,8.7,2.0,18.8,5.4,2.4,0.0,0.9532224049214286
7.5,2.5,-3.2,-4.7,-4.7,11.6,3.0,8.3,2.4,0.3,1.0,0.9633951768473752
1.0,8.1,-0.8,3.2,3.2,11.6,1.6,8.5,0.4,5.8,1.0,0.9351354488733152
9.6,-1.8,-9.2,-9.9,-9.9,10.9,1.1,4.0,5.1,4.6,1.0,0.9706323006095856
-0.0,0.1,-0.0,0.7,0.7,1.5,9.0,2.6,0.2,0.5,1.0,0.9436582132288164
0.7,0.0,-0.0,-4.8,-4.8,8.7,7.6,5.1,1.1,1.7,1.0,0.9696075855004408
1.8,-0.2,-0.7,-6.7,-6.7,6.6,4.6,6.2,1.9,2.7,1.0,0.9658162656991608
